Time                             R       Lat       Lon
2022-01-12/09:19:20          2.479     46.76     239.0
2022-01-12/09:19:30          2.476     46.84     239.1
2022-01-12/09:19:40          2.472     46.91     239.3
2022-01-12/09:19:50          2.468     46.99     239.4
2022-01-12/09:20:00          2.464     47.07     239.5
2022-01-12/09:20:10          2.460     47.14     239.6
2022-01-12/09:20:20          2.456     47.22     239.8
2022-01-12/09:20:30          2.452     47.30     239.9
2022-01-12/09:20:40          2.448     47.38     240.0
2022-01-12/09:20:50          2.444     47.46     240.1
2022-01-12/09:21:00          2.440     47.53     240.3
2022-01-12/09:21:10          2.436     47.61     240.4
2022-01-12/09:21:20          2.432     47.69     240.5
2022-01-12/09:21:30          2.428     47.77     240.7
2022-01-12/09:21:40          2.424     47.85     240.8
2022-01-12/09:21:50          2.420     47.93     240.9
2022-01-12/09:22:00          2.416     48.01     241.0
2022-01-12/09:22:10          2.412     48.09     241.2
2022-01-12/09:22:20          2.408     48.17     241.3
2022-01-12/09:22:30          2.404     48.25     241.4
2022-01-12/09:22:40          2.400     48.33     241.6
2022-01-12/09:22:50          2.396     48.41     241.7
2022-01-12/09:23:00          2.392     48.49     241.8
2022-01-12/09:23:10          2.388     48.58     242.0
2022-01-12/09:23:20          2.384     48.66     242.1
2022-01-12/09:23:30          2.380     48.74     242.2
2022-01-12/09:23:40          2.376     48.82     242.3
2022-01-12/09:23:50          2.372     48.91     242.5
2022-01-12/09:24:00          2.368     48.99     242.6
2022-01-12/09:24:10          2.364     49.07     242.7
2022-01-12/09:24:20          2.360     49.16     242.9
2022-01-12/09:24:30          2.356     49.24     243.0
2022-01-12/09:24:40          2.352     49.32     243.1
2022-01-12/09:24:50          2.348     49.41     243.3
2022-01-12/09:25:00          2.344     49.49     243.4
2022-01-12/09:25:10          2.340     49.58     243.5
2022-01-12/09:25:20          2.336     49.66     243.7
2022-01-12/09:25:30          2.332     49.75     243.8
2022-01-12/09:25:40          2.328     49.83     243.9
2022-01-12/09:25:50          2.323     49.92     244.1
2022-01-12/09:26:00          2.319     50.01     244.2
2022-01-12/09:26:10          2.315     50.09     244.3
2022-01-12/09:26:20          2.311     50.18     244.5
2022-01-12/09:26:30          2.307     50.27     244.6
2022-01-12/09:26:40          2.303     50.36     244.7
2022-01-12/09:26:50          2.299     50.44     244.9
2022-01-12/09:27:00          2.295     50.53     245.0
2022-01-12/09:27:10          2.291     50.62     245.1
2022-01-12/09:27:20          2.287     50.71     245.3
2022-01-12/09:27:30          2.283     50.80     245.4
2022-01-12/09:27:40          2.279     50.89     245.5
2022-01-12/09:27:50          2.275     50.98     245.7
2022-01-12/09:28:00          2.271     51.07     245.8
2022-01-12/09:28:10          2.267     51.16     246.0
2022-01-12/09:28:20          2.263     51.25     246.1
2022-01-12/09:28:30          2.259     51.34     246.2
2022-01-12/09:28:40          2.255     51.43     246.4
2022-01-12/09:28:50          2.251     51.52     246.5
2022-01-12/09:29:00          2.247     51.61     246.6
2022-01-12/09:29:10          2.243     51.71     246.8
2022-01-12/09:29:20          2.239     51.80     246.9
2022-01-12/09:29:30          2.235     51.89     247.1
2022-01-12/09:29:40          2.231     51.98     247.2
2022-01-12/09:29:50          2.227     52.08     247.3
2022-01-12/09:30:00          2.223     52.17     247.5
2022-01-12/09:30:10          2.219     52.27     247.6
2022-01-12/09:30:20          2.215     52.36     247.8
2022-01-12/09:30:30          2.211     52.46     247.9
2022-01-12/09:30:40          2.207     52.55     248.0
2022-01-12/09:30:50          2.203     52.65     248.2
2022-01-12/09:31:00          2.199     52.74     248.3
2022-01-12/09:31:10          2.195     52.84     248.5
2022-01-12/09:31:20          2.191     52.93     248.6
2022-01-12/09:31:30          2.186     53.03     248.8
2022-01-12/09:31:40          2.182     53.13     248.9
2022-01-12/09:31:50          2.178     53.23     249.0
2022-01-12/09:32:00          2.174     53.32     249.2
2022-01-12/09:32:10          2.170     53.42     249.3
2022-01-12/09:32:20          2.166     53.52     249.5
2022-01-12/09:32:30          2.162     53.62     249.6
2022-01-12/09:32:40          2.158     53.72     249.8
2022-01-12/09:32:50          2.154     53.82     249.9
2022-01-12/09:33:00          2.150     53.92     250.1
2022-01-12/09:33:10          2.146     54.02     250.2
2022-01-12/09:33:20          2.142     54.12     250.4
2022-01-12/09:33:30          2.138     54.22     250.5
2022-01-12/09:33:40          2.134     54.32     250.6
2022-01-12/09:33:50          2.130     54.42     250.8
2022-01-12/09:34:00          2.126     54.53     250.9
2022-01-12/09:34:10          2.122     54.63     251.1
2022-01-12/09:34:20          2.118     54.73     251.2
2022-01-12/09:34:30          2.114     54.83     251.4
2022-01-12/09:34:40          2.110     54.94     251.5
2022-01-12/09:34:50          2.106     55.04     251.7
2022-01-12/09:35:00          2.102     55.15     251.8
2022-01-12/09:35:10          2.097     55.25     252.0
2022-01-12/09:35:20          2.093     55.36     252.1
2022-01-12/09:35:30          2.089     55.46     252.3
2022-01-12/09:35:40          2.085     55.57     252.5
2022-01-12/09:35:50          2.081     55.67     252.6
2022-01-12/09:36:00          2.077     55.78     252.8
2022-01-12/09:36:10          2.073     55.89     252.9
2022-01-12/09:36:20          2.069     56.00     253.1
2022-01-12/09:36:30          2.065     56.10     253.2
2022-01-12/09:36:40          2.061     56.21     253.4
2022-01-12/09:36:50          2.057     56.32     253.5
2022-01-12/09:37:00          2.053     56.43     253.7
2022-01-12/09:37:10          2.049     56.54     253.9
2022-01-12/09:37:20          2.045     56.65     254.0
2022-01-12/09:37:30          2.041     56.76     254.2
2022-01-12/09:37:40          2.037     56.87     254.3
2022-01-12/09:37:50          2.033     56.98     254.5
2022-01-12/09:38:00          2.029     57.09     254.7
2022-01-12/09:38:10          2.025     57.20     254.8
2022-01-12/09:38:20          2.020     57.32     255.0
2022-01-12/09:38:30          2.016     57.43     255.1
2022-01-12/09:38:40          2.012     57.54     255.3
2022-01-12/09:38:50          2.008     57.66     255.5
2022-01-12/09:39:00          2.004     57.77     255.6
2022-01-12/09:39:10          2.000     57.89     255.8
2022-01-12/09:39:20          1.996     58.00     256.0
2022-01-12/09:39:30          1.992     58.12     256.1
2022-01-12/09:39:40          1.988     58.23     256.3
2022-01-12/09:39:50          1.984     58.35     256.5
2022-01-12/09:40:00          1.980     58.46     256.6
2022-01-12/09:40:10          1.976     58.58     256.8
2022-01-12/09:40:20          1.972     58.70     257.0
2022-01-12/09:40:30          1.968     58.82     257.1
2022-01-12/09:40:40          1.964     58.94     257.3
2022-01-12/09:40:50          1.960     59.05     257.5
2022-01-12/09:41:00          1.956     59.17     257.7
2022-01-12/09:41:10          1.952     59.29     257.8
2022-01-12/09:41:20          1.948     59.41     258.0
2022-01-12/09:41:30          1.944     59.53     258.2
2022-01-12/09:41:40          1.939     59.66     258.4
2022-01-12/09:41:50          1.935     59.78     258.5
2022-01-12/09:42:00          1.931     59.90     258.7
2022-01-12/09:42:10          1.927     60.02     258.9
2022-01-12/09:42:20          1.923     60.15     259.1
2022-01-12/09:42:30          1.919     60.27     259.3
2022-01-12/09:42:40          1.915     60.39     259.4
2022-01-12/09:42:50          1.911     60.52     259.6
2022-01-12/09:43:00          1.907     60.64     259.8
2022-01-12/09:43:10          1.903     60.77     260.0
2022-01-12/09:43:20          1.899     60.89     260.2
2022-01-12/09:43:30          1.895     61.02     260.4
2022-01-12/09:43:40          1.891     61.15     260.6
2022-01-12/09:43:50          1.887     61.27     260.7
2022-01-12/09:44:00          1.883     61.40     260.9
2022-01-12/09:44:10          1.879     61.53     261.1
2022-01-12/09:44:20          1.875     61.66     261.3
2022-01-12/09:44:30          1.871     61.79     261.5
2022-01-12/09:44:40          1.867     61.92     261.7
2022-01-12/09:44:50          1.863     62.05     261.9
2022-01-12/09:45:00          1.859     62.18     262.1
2022-01-12/09:45:10          1.855     62.31     262.3
2022-01-12/09:45:20          1.851     62.44     262.5
2022-01-12/09:45:30          1.847     62.57     262.7
2022-01-12/09:45:40          1.843     62.71     262.9
2022-01-12/09:45:50          1.839     62.84     263.1
2022-01-12/09:46:00          1.834     62.97     263.3
2022-01-12/09:46:10          1.830     63.11     263.5
2022-01-12/09:46:20          1.826     63.24     263.7
2022-01-12/09:46:30          1.822     63.38     263.9
2022-01-12/09:46:40          1.818     63.51     264.2
2022-01-12/09:46:50          1.814     63.65     264.4
2022-01-12/09:47:00          1.810     63.79     264.6
2022-01-12/09:47:10          1.806     63.92     264.8
2022-01-12/09:47:20          1.802     64.06     265.0
2022-01-12/09:47:30          1.798     64.20     265.2
2022-01-12/09:47:40          1.794     64.34     265.5
2022-01-12/09:47:50          1.790     64.48     265.7
2022-01-12/09:48:00          1.786     64.62     265.9
2022-01-12/09:48:10          1.782     64.76     266.1
2022-01-12/09:48:20          1.778     64.90     266.4
2022-01-12/09:48:30          1.774     65.04     266.6
2022-01-12/09:48:40          1.770     65.18     266.8
2022-01-12/09:48:50          1.766     65.33     267.1
2022-01-12/09:49:00          1.762     65.47     267.3
2022-01-12/09:49:10          1.758     65.61     267.5
2022-01-12/09:49:20          1.754     65.76     267.8
2022-01-12/09:49:30          1.750     65.90     268.0
2022-01-12/09:49:40          1.746     66.05     268.3
2022-01-12/09:49:50          1.742     66.19     268.5
2022-01-12/09:50:00          1.738     66.34     268.8
2022-01-12/09:50:10          1.734     66.49     269.0
2022-01-12/09:50:20          1.730     66.63     269.3
2022-01-12/09:50:30          1.726     66.78     269.5
2022-01-12/09:50:40          1.722     66.93     269.8
2022-01-12/09:50:50          1.718     67.08     270.0
2022-01-12/09:51:00          1.714     67.23     270.3
2022-01-12/09:51:10          1.710     67.38     270.6
2022-01-12/09:51:20          1.706     67.53     270.9
2022-01-12/09:51:30          1.702     67.68     271.1
2022-01-12/09:51:40          1.698     67.83     271.4
2022-01-12/09:51:50          1.694     67.98     271.7
2022-01-12/09:52:00          1.690     68.14     272.0
2022-01-12/09:52:10          1.687     68.29     272.3
2022-01-12/09:52:20          1.683     68.44     272.6
2022-01-12/09:52:30          1.679     68.60     272.8
2022-01-12/09:52:40          1.675     68.75     273.1
2022-01-12/09:52:50          1.671     68.91     273.4
2022-01-12/09:53:00          1.667     69.06     273.8
2022-01-12/09:53:10          1.663     69.22     274.1
2022-01-12/09:53:20          1.659     69.37     274.4
2022-01-12/09:53:30          1.655     69.53     274.7
2022-01-12/09:53:40          1.651     69.69     275.0
2022-01-12/09:53:50          1.647     69.85     275.3
2022-01-12/09:54:00          1.643     70.00     275.7
2022-01-12/09:54:10          1.639     70.16     276.0
2022-01-12/09:54:20          1.635     70.32     276.3
2022-01-12/09:54:30          1.631     70.48     276.7
2022-01-12/09:54:40          1.627     70.64     277.0
2022-01-12/09:54:50          1.623     70.80     277.4
2022-01-12/09:55:00          1.620     70.96     277.8
2022-01-12/09:55:10          1.616     71.13     278.1
2022-01-12/09:55:20          1.612     71.29     278.5
2022-01-12/09:55:30          1.608     71.45     278.9
2022-01-12/09:55:40          1.604     71.61     279.3
2022-01-12/09:55:50          1.600     71.77     279.6
2022-01-12/09:56:00          1.596     71.94     280.0
2022-01-12/09:56:10          1.592     72.10     280.4
2022-01-12/09:56:20          1.588     72.27     280.9
2022-01-12/09:56:30          1.585     72.43     281.3
2022-01-12/09:56:40          1.581     72.59     281.7
2022-01-12/09:56:50          1.577     72.76     282.1
2022-01-12/09:57:00          1.573     72.92     282.6
2022-01-12/09:57:10          1.569     73.09     283.0
2022-01-12/09:57:20          1.565     73.25     283.5
2022-01-12/09:57:30          1.561     73.42     283.9
2022-01-12/09:57:40          1.557     73.59     284.4
2022-01-12/09:57:50          1.554     73.75     284.9
2022-01-12/09:58:00          1.550     73.92     285.4
2022-01-12/09:58:10          1.546     74.08     285.9
2022-01-12/09:58:20          1.542     74.25     286.4
2022-01-12/09:58:30          1.538     74.42     286.9
2022-01-12/09:58:40          1.534     74.58     287.5
2022-01-12/09:58:50          1.531     74.75     288.0
2022-01-12/09:59:00          1.527     74.91     288.6
2022-01-12/09:59:10          1.523     75.08     289.1
2022-01-12/09:59:20          1.519     75.25     289.7
2022-01-12/09:59:30          1.515     75.41     290.3
2022-01-12/09:59:40          1.512     75.58     290.9
2022-01-12/09:59:50          1.508     75.74     291.6
2022-01-12/10:00:00          1.504     75.91     292.2
2022-01-12/10:00:10          1.500     76.07     292.9
2022-01-12/10:00:20          1.496     76.23     293.5
2022-01-12/10:00:30          1.493     76.40     294.2
2022-01-12/10:00:40          1.489     76.56     294.9
2022-01-12/10:00:50          1.485     76.72     295.6
2022-01-12/10:01:00          1.481     76.88     296.4
2022-01-12/10:01:10          1.478     77.04     297.1
2022-01-12/10:01:20          1.474     77.20     297.9
2022-01-12/10:01:30          1.470     77.36     298.7
2022-01-12/10:01:40          1.467     77.52     299.5
2022-01-12/10:01:50          1.463     77.68     300.4
2022-01-12/10:02:00          1.459     77.83     301.2
2022-01-12/10:02:10          1.455     77.99     302.1
2022-01-12/10:02:20          1.452     78.14     303.0
2022-01-12/10:02:30          1.448     78.29     304.0
2022-01-12/10:02:40          1.444     78.44     304.9
2022-01-12/10:02:50          1.441     78.58     305.9
2022-01-12/10:03:00          1.437     78.73     307.0
2022-01-12/10:03:10          1.433     78.87     308.0
2022-01-12/10:03:20          1.430     79.01     309.1
2022-01-12/10:03:30          1.426     79.15     310.2
2022-01-12/10:03:40          1.422     79.29     311.3
2022-01-12/10:03:50          1.419     79.42     312.5
2022-01-12/10:04:00          1.415     79.55     313.7
2022-01-12/10:04:10          1.411     79.67     314.9
2022-01-12/10:04:20          1.408     79.80     316.2
2022-01-12/10:04:30          1.404     79.92     317.5
2022-01-12/10:04:40          1.401     80.03     318.8
2022-01-12/10:04:50          1.397     80.14     320.2
2022-01-12/10:05:00          1.393     80.25     321.6
2022-01-12/10:05:10          1.390     80.35     323.0
2022-01-12/10:05:20          1.386     80.45     324.5
2022-01-12/10:05:30          1.383     80.54     326.0
2022-01-12/10:05:40          1.379     80.63     327.5
2022-01-12/10:05:50          1.376     80.71     329.1
2022-01-12/10:06:00          1.372     80.79     330.7
2022-01-12/10:06:10          1.369     80.86     332.3
2022-01-12/10:06:20          1.365     80.93     334.0
2022-01-12/10:06:30          1.362     80.98     335.7
2022-01-12/10:06:40          1.358     81.03     337.4
2022-01-12/10:06:50          1.355     81.08     339.2
2022-01-12/10:07:00          1.351     81.12     340.9
2022-01-12/10:07:10          1.348     81.14     342.7
2022-01-12/10:07:20          1.344     81.17     344.5
2022-01-12/10:07:30          1.341     81.18     346.4
2022-01-12/10:07:40          1.337     81.19     348.2
2022-01-12/10:07:50          1.334     81.19     350.1
2022-01-12/10:08:00          1.331     81.18     351.9
2022-01-12/10:08:10          1.327     81.16     353.8
2022-01-12/10:08:20          1.324     81.13     355.6
2022-01-12/10:08:30          1.320     81.10     357.5
2022-01-12/10:08:40          1.317     81.05     359.3
2022-01-12/10:08:50          1.314     81.00     1.189
2022-01-12/10:09:00          1.310     80.94     3.019
2022-01-12/10:09:10          1.307     80.87     4.834
2022-01-12/10:09:20          1.304     80.79     6.630
2022-01-12/10:09:30          1.300     80.71     8.406
2022-01-12/10:09:40          1.297     80.62     10.16
2022-01-12/10:09:50          1.294     80.52     11.89
2022-01-12/10:10:00          1.290     80.41     13.59
2022-01-12/10:10:10          1.287     80.29     15.26
2022-01-12/10:10:20          1.284     80.16     16.90
2022-01-12/10:10:30          1.281     80.03     18.50
2022-01-12/10:10:40          1.277     79.89     20.08
2022-01-12/10:10:50          1.274     79.75     21.62
2022-01-12/10:11:00          1.271     79.59     23.13
2022-01-12/10:11:10          1.268     79.43     24.61
2022-01-12/10:11:20          1.265     79.26     26.04
2022-01-12/10:11:30          1.261     79.09     27.45
2022-01-12/10:11:40          1.258     78.91     28.82
2022-01-12/10:11:50          1.255     78.73     30.15
2022-01-12/10:12:00          1.252     78.53     31.46
2022-01-12/10:12:10          1.249     78.34     32.72
2022-01-12/10:12:20          1.246     78.13     33.96
2022-01-12/10:12:30          1.243     77.93     35.16
2022-01-12/10:12:40          1.240     77.71     36.33
2022-01-12/10:12:50          1.237     77.49     37.47
2022-01-12/10:13:00          1.234     77.27     38.57
2022-01-12/10:13:10          1.231     77.04     39.65
2022-01-12/10:13:20          1.228     76.81     40.70
2022-01-12/10:13:30          1.225     76.57     41.72
2022-01-12/10:13:40          1.222     76.33     42.72
2022-01-12/10:13:50          1.219     76.08     43.68
2022-01-12/10:14:00          1.216     75.83     44.62
2022-01-12/10:14:10          1.213     75.58     45.54
2022-01-12/10:14:20          1.210     75.32     46.43
2022-01-12/10:14:30          1.207     75.06     47.30
2022-01-12/10:14:40          1.204     74.79     48.15
2022-01-12/10:14:50          1.201     74.52     48.97
2022-01-12/10:15:00          1.198     74.25     49.77
2022-01-12/10:15:10          1.196     73.97     50.56
2022-01-12/10:15:20          1.193     73.69     51.32
2022-01-12/10:15:30          1.190     73.40     52.07
2022-01-12/10:15:40          1.187     73.12     52.79
2022-01-12/10:15:50          1.184     72.83     53.50
2022-01-12/10:16:00          1.182     72.53     54.19
2022-01-12/10:16:10          1.179     72.24     54.87
2022-01-12/10:16:20          1.176     71.94     55.53
2022-01-12/10:16:30          1.174     71.64     56.17
2022-01-12/10:16:40          1.171     71.33     56.80
2022-01-12/10:16:50          1.168     71.02     57.42
2022-01-12/10:17:00          1.166     70.71     58.02
2022-01-12/10:17:10          1.163     70.40     58.61
2022-01-12/10:17:20          1.160     70.08     59.18
2022-01-12/10:17:30          1.158     69.76     59.75
2022-01-12/10:17:40          1.155     69.44     60.30
2022-01-12/10:17:50          1.153     69.12     60.84
2022-01-12/10:18:00          1.150     68.79     61.37
2022-01-12/10:18:10          1.148     68.46     61.89
2022-01-12/10:18:20          1.145     68.13     62.40
2022-01-12/10:18:30          1.143     67.80     62.90
2022-01-12/10:18:40          1.140     67.46     63.39
2022-01-12/10:18:50          1.138     67.12     63.86
2022-01-12/10:19:00          1.136     66.78     64.34
2022-01-12/10:19:10          1.133     66.44     64.80
2022-01-12/10:19:20          1.131     66.09     65.25
2022-01-12/10:19:30          1.129     65.74     65.70
2022-01-12/10:19:40          1.126     65.39     66.14
2022-01-12/10:19:50          1.124     65.04     66.57
2022-01-12/10:20:00          1.122     64.68     66.99
2022-01-12/10:20:10          1.120     64.33     67.40
2022-01-12/10:20:20          1.117     63.97     67.81
2022-01-12/10:20:30          1.115     63.61     68.22
2022-01-12/10:20:40          1.113     63.25     68.61
2022-01-12/10:20:50          1.111     62.88     69.00
2022-01-12/10:21:00          1.109     62.51     69.38
2022-01-12/10:21:10          1.107     62.15     69.76
2022-01-12/10:21:20          1.105     61.77     70.13
2022-01-12/10:21:30          1.103     61.40     70.50
2022-01-12/10:21:40          1.101     61.03     70.86
2022-01-12/10:21:50          1.099     60.65     71.22
2022-01-12/10:22:00          1.097     60.27     71.57
2022-01-12/10:22:10          1.095     59.89     71.92
2022-01-12/10:22:20          1.093     59.51     72.26
2022-01-12/10:22:30          1.091     59.13     72.59
2022-01-12/10:22:40          1.089     58.74     72.93
2022-01-12/10:22:50          1.087     58.35     73.26
2022-01-12/10:23:00          1.085     57.96     73.58
2022-01-12/10:23:10          1.083     57.57     73.90
2022-01-12/10:23:20          1.082     57.18     74.22
2022-01-12/10:23:30          1.080     56.79     74.53
2022-01-12/10:23:40          1.078     56.39     74.84
2022-01-12/10:23:50          1.077     55.99     75.14
2022-01-12/10:24:00          1.075     55.60     75.44
2022-01-12/10:24:10          1.073     55.19     75.74
2022-01-12/10:24:20          1.072     54.79     76.03
2022-01-12/10:24:30          1.070     54.39     76.33
2022-01-12/10:24:40          1.069     53.98     76.61
2022-01-12/10:24:50          1.067     53.58     76.90
2022-01-12/10:25:00          1.066     53.17     77.18
2022-01-12/10:25:10          1.064     52.76     77.46
2022-01-12/10:25:20          1.063     52.35     77.73
2022-01-12/10:25:30          1.061     51.94     78.01
2022-01-12/10:25:40          1.060     51.52     78.28
2022-01-12/10:25:50          1.059     51.11     78.55
2022-01-12/10:26:00          1.057     50.69     78.81
2022-01-12/10:26:10          1.056     50.27     79.08
2022-01-12/10:26:20          1.055     49.86     79.34
2022-01-12/10:26:30          1.053     49.44     79.59
2022-01-12/10:26:40          1.052     49.01     79.85
2022-01-12/10:26:50          1.051     48.59     80.10
2022-01-12/10:27:00          1.050     48.17     80.35
2022-01-12/10:27:10          1.049     47.74     80.60
2022-01-12/10:27:20          1.048     47.32     80.85
2022-01-12/10:27:30          1.047     46.89     81.10
2022-01-12/10:27:40          1.046     46.46     81.34
2022-01-12/10:27:50          1.045     46.03     81.58
2022-01-12/10:28:00          1.044     45.60     81.82
2022-01-12/10:28:10          1.043     45.17     82.06
2022-01-12/10:28:20          1.042     44.74     82.29
2022-01-12/10:28:30          1.041     44.31     82.53
2022-01-12/10:28:40          1.040     43.87     82.76
2022-01-12/10:28:50          1.039     43.44     82.99
2022-01-12/10:29:00          1.038     43.00     83.22
2022-01-12/10:29:10          1.038     42.57     83.44
2022-01-12/10:29:20          1.037     42.13     83.67
2022-01-12/10:29:30          1.036     41.69     83.89
2022-01-12/10:29:40          1.036     41.25     84.12
2022-01-12/10:29:50          1.035     40.81     84.34
2022-01-12/10:30:00          1.034     40.37     84.56
2022-01-12/10:30:10          1.034     39.93     84.77
2022-01-12/10:30:20          1.033     39.49     84.99
2022-01-12/10:30:30          1.033     39.05     85.21
2022-01-12/10:30:40          1.032     38.61     85.42
2022-01-12/10:30:50          1.032     38.16     85.63
2022-01-12/10:31:00          1.032     37.72     85.84
2022-01-12/10:31:10          1.031     37.27     86.06
2022-01-12/10:31:20          1.031     36.83     86.26
2022-01-12/10:31:30          1.030     36.39     86.47
2022-01-12/10:31:40          1.030     35.94     86.68
2022-01-12/10:31:50          1.030     35.49     86.88
2022-01-12/10:32:00          1.030     35.05     87.09
2022-01-12/10:32:10          1.030     34.60     87.29
2022-01-12/10:32:20          1.029     34.16     87.49
2022-01-12/10:32:30          1.029     33.71     87.70
2022-01-12/10:32:40          1.029     33.26     87.90
2022-01-12/10:32:50          1.029     32.81     88.10
2022-01-12/10:33:00          1.029     32.37     88.29
2022-01-12/10:33:10          1.029     31.92     88.49
2022-01-12/10:33:20          1.029     31.47     88.69
2022-01-12/10:33:30          1.029     31.03     88.88
2022-01-12/10:33:40          1.029     30.58     89.08
2022-01-12/10:33:50          1.030     30.13     89.27
2022-01-12/10:34:00          1.030     29.68     89.46
2022-01-12/10:34:10          1.030     29.23     89.66
2022-01-12/10:34:20          1.030     28.79     89.85
2022-01-12/10:34:30          1.030     28.34     90.04
2022-01-12/10:34:40          1.031     27.89     90.23
2022-01-12/10:34:50          1.031     27.45     90.41
2022-01-12/10:35:00          1.031     27.00     90.60
2022-01-12/10:35:10          1.032     26.55     90.79
2022-01-12/10:35:20          1.032     26.11     90.98
2022-01-12/10:35:30          1.033     25.66     91.16
2022-01-12/10:35:40          1.033     25.22     91.35
2022-01-12/10:35:50          1.034     24.77     91.53
2022-01-12/10:36:00          1.034     24.33     91.72
2022-01-12/10:36:10          1.035     23.88     91.90
2022-01-12/10:36:20          1.035     23.44     92.08
2022-01-12/10:36:30          1.036     22.99     92.26
2022-01-12/10:36:40          1.037     22.55     92.44
2022-01-12/10:36:50          1.037     22.11     92.62
2022-01-12/10:37:00          1.038     21.67     92.80
2022-01-12/10:37:10          1.039     21.22     92.98
2022-01-12/10:37:20          1.040     20.78     93.16
2022-01-12/10:37:30          1.041     20.34     93.34
2022-01-12/10:37:40          1.041     19.90     93.52
2022-01-12/10:37:50          1.042     19.47     93.69
2022-01-12/10:38:00          1.043     19.03     93.87
2022-01-12/10:38:10          1.044     18.59     94.05
2022-01-12/10:38:20          1.045     18.15     94.22
2022-01-12/10:38:30          1.046     17.72     94.40
2022-01-12/10:38:40          1.047     17.28     94.57
2022-01-12/10:38:50          1.048     16.85     94.74
2022-01-12/10:39:00          1.049     16.42     94.92
2022-01-12/10:39:10          1.051     15.98     95.09
2022-01-12/10:39:20          1.052     15.55     95.26
2022-01-12/10:39:30          1.053     15.12     95.43
2022-01-12/10:39:40          1.054     14.69     95.61
2022-01-12/10:39:50          1.055     14.26     95.78
2022-01-12/10:40:00          1.057     13.83     95.95
2022-01-12/10:40:10          1.058     13.41     96.12
2022-01-12/10:40:20          1.059     12.98     96.29
2022-01-12/10:40:30          1.061     12.56     96.46
2022-01-12/10:40:40          1.062     12.13     96.63
2022-01-12/10:40:50          1.063     11.71     96.79
2022-01-12/10:41:00          1.065     11.29     96.96
2022-01-12/10:41:10          1.066     10.87     97.13
2022-01-12/10:41:20          1.068     10.45     97.30
2022-01-12/10:41:30          1.069     10.03     97.47
2022-01-12/10:41:40          1.071     9.616     97.63
2022-01-12/10:41:50          1.073     9.200     97.80
2022-01-12/10:42:00          1.074     8.786     97.96
2022-01-12/10:42:10          1.076     8.372     98.13
2022-01-12/10:42:20          1.077     7.961     98.30
2022-01-12/10:42:30          1.079     7.550     98.46
2022-01-12/10:42:40          1.081     7.141     98.62
2022-01-12/10:42:50          1.083     6.732     98.79
2022-01-12/10:43:00          1.084     6.326     98.95
2022-01-12/10:43:10          1.086     5.920     99.12
2022-01-12/10:43:20          1.088     5.516     99.28
2022-01-12/10:43:30          1.090     5.113     99.44
2022-01-12/10:43:40          1.092     4.712     99.61
2022-01-12/10:43:50          1.094     4.312     99.77
2022-01-12/10:44:00          1.095     3.913     99.93
2022-01-12/10:44:10          1.097     3.516     100.1
2022-01-12/10:44:20          1.099     3.120     100.3
2022-01-12/10:44:30          1.101     2.726     100.4
2022-01-12/10:44:40          1.103     2.332     100.6
2022-01-12/10:44:50          1.105     1.941     100.7
2022-01-12/10:45:00          1.107     1.551     100.9
2022-01-12/10:45:10          1.110     1.162     101.1
2022-01-12/10:45:20          1.112    0.7749     101.2
2022-01-12/10:45:30          1.114    0.3891     101.4
2022-01-12/10:45:40          1.116  0.004844     101.5
2022-01-12/10:45:50          1.118   -0.3779     101.7
2022-01-12/10:46:00          1.120   -0.7592     101.9
2022-01-12/10:46:10          1.123    -1.139     102.0
2022-01-12/10:46:20          1.125    -1.517     102.2
2022-01-12/10:46:30          1.127    -1.894     102.3
2022-01-12/10:46:40          1.129    -2.269     102.5
2022-01-12/10:46:50          1.132    -2.643     102.7
2022-01-12/10:47:00          1.134    -3.015     102.8
2022-01-12/10:47:10          1.136    -3.386     103.0
2022-01-12/10:47:20          1.139    -3.755     103.1
2022-01-12/10:47:30          1.141    -4.122     103.3
2022-01-12/10:47:40          1.144    -4.488     103.4
2022-01-12/10:47:50          1.146    -4.853     103.6
2022-01-12/10:48:00          1.148    -5.215     103.8
2022-01-12/10:48:10          1.151    -5.577     103.9
2022-01-12/10:48:20          1.153    -5.936     104.1
2022-01-12/10:48:30          1.156    -6.294     104.2
2022-01-12/10:48:40          1.159    -6.651     104.4
2022-01-12/10:48:50          1.161    -7.006     104.5
2022-01-12/10:49:00          1.164    -7.359     104.7
2022-01-12/10:49:10          1.166    -7.711     104.8
2022-01-12/10:49:20          1.169    -8.061     105.0
2022-01-12/10:49:30          1.172    -8.410     105.2
2022-01-12/10:49:40          1.174    -8.757     105.3
2022-01-12/10:49:50          1.177    -9.103     105.5
2022-01-12/10:50:00          1.180    -9.446     105.6
2022-01-12/10:50:10          1.182    -9.789     105.8
2022-01-12/10:50:20          1.185    -10.13     105.9
2022-01-12/10:50:30          1.188    -10.47     106.1
2022-01-12/10:50:40          1.190    -10.81     106.2
2022-01-12/10:50:50          1.193    -11.14     106.4
2022-01-12/10:51:00          1.196    -11.48     106.6
2022-01-12/10:51:10          1.199    -11.81     106.7
2022-01-12/10:51:20          1.202    -12.14     106.9
2022-01-12/10:51:30          1.205    -12.47     107.0
2022-01-12/10:51:40          1.207    -12.80     107.2
2022-01-12/10:51:50          1.210    -13.12     107.3
2022-01-12/10:52:00          1.213    -13.45     107.5
