                    time         Energy    pitch_angle            Daa
2022-01-12/04:10:45      0.0005041     70.00 2.149e-07
2022-01-12/04:10:45      0.0005041     72.00 2.374e-07
2022-01-12/04:10:45      0.0005041     74.00 2.707e-07
2022-01-12/04:10:45      0.0005041     76.00 3.130e-07
2022-01-12/04:10:45      0.0005041     78.00 3.616e-07
2022-01-12/04:10:45      0.0005041     80.00 3.699e-07
2022-01-12/04:10:45      0.0005041     82.00 2.796e-07
2022-01-12/04:10:45      0.0005041     84.00 1.290e-07
2022-01-12/04:10:45      0.0005041     85.00     0.000
2022-01-12/04:10:45      0.0005041     86.00     0.000
2022-01-12/04:10:45      0.0005041     87.00     0.000
2022-01-12/04:10:45      0.0005041     88.00     0.000
2022-01-12/04:10:45      0.0005041     89.00     0.000
2022-01-12/04:10:45      0.0005041     89.50     0.000
2022-01-12/04:10:45      0.0005951     2.000 5.848e-08
2022-01-12/04:10:45      0.0005951     5.000 5.940e-08
2022-01-12/04:10:45      0.0005951     8.000 6.048e-08
2022-01-12/04:10:45      0.0005951     11.00 6.170e-08
2022-01-12/04:10:45      0.0005951     14.00 6.300e-08
2022-01-12/04:10:45      0.0005951     17.00 6.420e-08
2022-01-12/04:10:45      0.0005951     20.00 6.529e-08
2022-01-12/04:10:45      0.0005951     23.00 6.627e-08
2022-01-12/04:10:45      0.0005951     26.00 6.713e-08
2022-01-12/04:10:45      0.0005951     29.00 6.778e-08
2022-01-12/04:10:45      0.0005951     32.00 6.826e-08
2022-01-12/04:10:45      0.0005951     35.00 6.832e-08
2022-01-12/04:10:45      0.0005951     38.00 6.751e-08
2022-01-12/04:10:45      0.0005951     41.00 6.690e-08
2022-01-12/04:10:45      0.0005951     44.00 6.843e-08
2022-01-12/04:10:45      0.0005951     47.00 7.207e-08
2022-01-12/04:10:45      0.0005951     50.00 7.724e-08
2022-01-12/04:10:45      0.0005951     52.00 8.188e-08
2022-01-12/04:10:45      0.0005951     54.00 8.799e-08
2022-01-12/04:10:45      0.0005951     56.00 9.590e-08
2022-01-12/04:10:45      0.0005951     58.00 1.050e-07
2022-01-12/04:10:45      0.0005951     60.00 1.156e-07
2022-01-12/04:10:45      0.0005951     62.00 1.300e-07
2022-01-12/04:10:45      0.0005951     64.00 1.485e-07
2022-01-12/04:10:45      0.0005951     66.00 1.705e-07
2022-01-12/04:10:45      0.0005951     68.00 1.911e-07
2022-01-12/04:10:45      0.0005951     70.00 2.238e-07
2022-01-12/04:10:45      0.0005951     72.00 2.548e-07
2022-01-12/04:10:45      0.0005951     74.00 2.729e-07
2022-01-12/04:10:45      0.0005951     76.00 2.982e-07
2022-01-12/04:10:45      0.0005951     78.00 3.400e-07
2022-01-12/04:10:45      0.0005951     80.00 3.683e-07
2022-01-12/04:10:45      0.0005951     82.00 2.704e-07
2022-01-12/04:10:45      0.0005951     84.00 1.661e-07
2022-01-12/04:10:45      0.0005951     85.00 4.085e-08
2022-01-12/04:10:45      0.0005951     86.00     0.000
2022-01-12/04:10:45      0.0005951     87.00     0.000
2022-01-12/04:10:45      0.0005951     88.00     0.000
2022-01-12/04:10:45      0.0005951     89.00     0.000
2022-01-12/04:10:45      0.0005951     89.50     0.000
2022-01-12/04:10:45      0.0007026     2.000 5.430e-08
2022-01-12/04:10:45      0.0007026     5.000 5.523e-08
2022-01-12/04:10:45      0.0007026     8.000 5.638e-08
2022-01-12/04:10:45      0.0007026     11.00 5.774e-08
2022-01-12/04:10:45      0.0007026     14.00 5.930e-08
2022-01-12/04:10:45      0.0007026     17.00 6.105e-08
2022-01-12/04:10:45      0.0007026     20.00 6.291e-08
2022-01-12/04:10:45      0.0007026     23.00 6.487e-08
2022-01-12/04:10:45      0.0007026     26.00 6.669e-08
2022-01-12/04:10:45      0.0007026     29.00 6.791e-08
2022-01-12/04:10:45      0.0007026     32.00 6.873e-08
2022-01-12/04:10:45      0.0007026     35.00 6.933e-08
2022-01-12/04:10:45      0.0007026     38.00 6.959e-08
2022-01-12/04:10:45      0.0007026     41.00 6.947e-08
2022-01-12/04:10:45      0.0007026     44.00 6.822e-08
2022-01-12/04:10:45      0.0007026     47.00 6.781e-08
2022-01-12/04:10:45      0.0007026     50.00 7.078e-08
2022-01-12/04:10:45      0.0007026     52.00 7.377e-08
2022-01-12/04:10:45      0.0007026     54.00 7.756e-08
2022-01-12/04:10:45      0.0007026     56.00 8.250e-08
2022-01-12/04:10:45      0.0007026     58.00 8.883e-08
2022-01-12/04:10:45      0.0007026     60.00 9.652e-08
2022-01-12/04:10:45      0.0007026     62.00 1.059e-07
2022-01-12/04:10:45      0.0007026     64.00 1.205e-07
2022-01-12/04:10:45      0.0007026     66.00 1.434e-07
2022-01-12/04:10:45      0.0007026     68.00 1.750e-07
2022-01-12/04:10:45      0.0007026     70.00 2.187e-07
2022-01-12/04:10:45      0.0007026     72.00 2.777e-07
2022-01-12/04:10:45      0.0007026     74.00 2.990e-07
2022-01-12/04:10:45      0.0007026     76.00 3.129e-07
2022-01-12/04:10:45      0.0007026     78.00 3.299e-07
2022-01-12/04:10:45      0.0007026     80.00 3.499e-07
2022-01-12/04:10:45      0.0007026     82.00 2.955e-07
2022-01-12/04:10:45      0.0007026     84.00 1.811e-07
2022-01-12/04:10:45      0.0007026     85.00 8.860e-08
2022-01-12/04:10:45      0.0007026     86.00     0.000
2022-01-12/04:10:45      0.0007026     87.00     0.000
2022-01-12/04:10:45      0.0007026     88.00     0.000
2022-01-12/04:10:45      0.0007026     89.00     0.000
2022-01-12/04:10:45      0.0007026     89.50     0.000
2022-01-12/04:10:45      0.0008294     2.000 5.110e-08
2022-01-12/04:10:45      0.0008294     5.000 5.191e-08
2022-01-12/04:10:45      0.0008294     8.000 5.290e-08
2022-01-12/04:10:45      0.0008294     11.00 5.406e-08
2022-01-12/04:10:45      0.0008294     14.00 5.540e-08
2022-01-12/04:10:45      0.0008294     17.00 5.690e-08
2022-01-12/04:10:45      0.0008294     20.00 5.855e-08
2022-01-12/04:10:45      0.0008294     23.00 6.049e-08
2022-01-12/04:10:45      0.0008294     26.00 6.261e-08
2022-01-12/04:10:45      0.0008294     29.00 6.482e-08
2022-01-12/04:10:45      0.0008294     32.00 6.706e-08
2022-01-12/04:10:45      0.0008294     35.00 6.891e-08
2022-01-12/04:10:45      0.0008294     38.00 6.965e-08
2022-01-12/04:10:45      0.0008294     41.00 7.008e-08
2022-01-12/04:10:45      0.0008294     44.00 7.018e-08
2022-01-12/04:10:45      0.0008294     47.00 6.982e-08
2022-01-12/04:10:45      0.0008294     50.00 6.856e-08
2022-01-12/04:10:45      0.0008294     52.00 6.923e-08
2022-01-12/04:10:45      0.0008294     54.00 7.176e-08
2022-01-12/04:10:45      0.0008294     56.00 7.519e-08
2022-01-12/04:10:45      0.0008294     58.00 7.954e-08
2022-01-12/04:10:45      0.0008294     60.00 8.501e-08
2022-01-12/04:10:45      0.0008294     62.00 9.208e-08
2022-01-12/04:10:45      0.0008294     64.00 1.018e-07
2022-01-12/04:10:45      0.0008294     66.00 1.192e-07
2022-01-12/04:10:45      0.0008294     68.00 1.492e-07
2022-01-12/04:10:45      0.0008294     70.00 1.968e-07
2022-01-12/04:10:45      0.0008294     72.00 2.738e-07
2022-01-12/04:10:45      0.0008294     74.00 3.534e-07
2022-01-12/04:10:45      0.0008294     76.00 3.467e-07
2022-01-12/04:10:45      0.0008294     78.00 3.461e-07
2022-01-12/04:10:45      0.0008294     80.00 3.555e-07
2022-01-12/04:10:45      0.0008294     82.00 3.300e-07
2022-01-12/04:10:45      0.0008294     84.00 1.759e-07
2022-01-12/04:10:45      0.0008294     85.00 1.138e-07
2022-01-12/04:10:45      0.0008294     86.00 4.421e-09
2022-01-12/04:10:45      0.0008294     87.00     0.000
2022-01-12/04:10:45      0.0008294     88.00     0.000
2022-01-12/04:10:45      0.0008294     89.00     0.000
2022-01-12/04:10:45      0.0008294     89.50     0.000
2022-01-12/04:10:45       0.001000     2.000 5.541e-08
2022-01-12/04:10:45       0.001000     5.000 5.614e-08
2022-01-12/04:10:45       0.001000     8.000 5.688e-08
2022-01-12/04:10:45       0.001000     11.00 5.782e-08
2022-01-12/04:10:45       0.001000     14.00 5.869e-08
2022-01-12/04:10:45       0.001000     17.00 6.009e-08
2022-01-12/04:10:45       0.001000     20.00 6.532e-08
2022-01-12/04:10:45       0.001000     23.00 5.953e-08
2022-01-12/04:10:45       0.001000     26.00 5.954e-08
2022-01-12/04:10:45       0.001000     29.00 6.049e-08
2022-01-12/04:10:45       0.001000     32.00 6.200e-08
2022-01-12/04:10:45       0.001000     35.00 6.417e-08
2022-01-12/04:10:45       0.001000     38.00 6.655e-08
2022-01-12/04:10:45       0.001000     41.00 6.877e-08
2022-01-12/04:10:45       0.001000     44.00 6.970e-08
2022-01-12/04:10:45       0.001000     47.00 7.010e-08
2022-01-12/04:10:45       0.001000     50.00 7.045e-08
2022-01-12/04:10:45       0.001000     52.00 7.035e-08
2022-01-12/04:10:45       0.001000     54.00 6.973e-08
2022-01-12/04:10:45       0.001000     56.00 7.079e-08
2022-01-12/04:10:45       0.001000     58.00 7.385e-08
2022-01-12/04:10:45       0.001000     60.00 7.801e-08
2022-01-12/04:10:45       0.001000     62.00 8.345e-08
2022-01-12/04:10:45       0.001000     64.00 9.101e-08
2022-01-12/04:10:45       0.001000     66.00 1.030e-07
2022-01-12/04:10:45       0.001000     68.00 1.249e-07
2022-01-12/04:10:45       0.001000     70.00 1.674e-07
2022-01-12/04:10:45       0.001000     72.00 2.417e-07
2022-01-12/04:10:45       0.001000     74.00 3.651e-07
2022-01-12/04:10:45       0.001000     76.00 4.400e-07
2022-01-12/04:10:45       0.001000     78.00 4.053e-07
2022-01-12/04:10:45       0.001000     80.00 3.797e-07
2022-01-12/04:10:45       0.001000     82.00 3.434e-07
2022-01-12/04:10:45       0.001000     84.00 1.562e-07
2022-01-12/04:10:45       0.001000     85.00 1.188e-07
2022-01-12/04:10:45       0.001000     86.00 3.714e-08
2022-01-12/04:10:45       0.001000     87.00     0.000
2022-01-12/04:10:45       0.001000     88.00     0.000
2022-01-12/04:10:45       0.001000     89.00     0.000
2022-01-12/04:10:45       0.001000     89.50     0.000
2022-01-12/04:10:45       0.001132     2.000 5.535e-08
2022-01-12/04:10:45       0.001132     5.000 5.609e-08
2022-01-12/04:10:45       0.001132     8.000 5.685e-08
2022-01-12/04:10:45       0.001132     11.00 5.767e-08
2022-01-12/04:10:45       0.001132     14.00 5.842e-08
2022-01-12/04:10:45       0.001132     17.00 5.927e-08
2022-01-12/04:10:45       0.001132     20.00 6.060e-08
2022-01-12/04:10:45       0.001132     23.00 6.151e-08
2022-01-12/04:10:45       0.001132     26.00 6.376e-08
2022-01-12/04:10:45       0.001132     29.00 6.402e-08
2022-01-12/04:10:45       0.001132     32.00 6.120e-08
2022-01-12/04:10:45       0.001132     35.00 6.148e-08
2022-01-12/04:10:45       0.001132     38.00 6.295e-08
2022-01-12/04:10:45       0.001132     41.00 6.527e-08
2022-01-12/04:10:45       0.001132     44.00 6.771e-08
2022-01-12/04:10:45       0.001132     47.00 6.910e-08
2022-01-12/04:10:45       0.001132     50.00 6.978e-08
2022-01-12/04:10:45       0.001132     52.00 7.034e-08
2022-01-12/04:10:45       0.001132     54.00 7.087e-08
2022-01-12/04:10:45       0.001132     56.00 7.063e-08
2022-01-12/04:10:45       0.001132     58.00 7.174e-08
2022-01-12/04:10:45       0.001132     60.00 7.528e-08
2022-01-12/04:10:45       0.001132     62.00 8.012e-08
2022-01-12/04:10:45       0.001132     64.00 8.690e-08
2022-01-12/04:10:45       0.001132     66.00 9.736e-08
2022-01-12/04:10:45       0.001132     68.00 1.152e-07
2022-01-12/04:10:45       0.001132     70.00 1.508e-07
2022-01-12/04:10:45       0.001132     72.00 2.176e-07
2022-01-12/04:10:45       0.001132     74.00 3.408e-07
2022-01-12/04:10:45       0.001132     76.00 4.928e-07
2022-01-12/04:10:45       0.001132     78.00 4.623e-07
2022-01-12/04:10:45       0.001132     80.00 4.151e-07
2022-01-12/04:10:45       0.001132     82.00 3.587e-07
2022-01-12/04:10:45       0.001132     84.00 1.738e-07
2022-01-12/04:10:45       0.001132     85.00 1.121e-07
2022-01-12/04:10:45       0.001132     86.00 5.089e-08
2022-01-12/04:10:45       0.001132     87.00     0.000
2022-01-12/04:10:45       0.001132     88.00     0.000
2022-01-12/04:10:45       0.001132     89.00     0.000
2022-01-12/04:10:45       0.001132     89.50     0.000
2022-01-12/04:10:45       0.001336     2.000 5.424e-08
2022-01-12/04:10:45       0.001336     5.000 5.490e-08
2022-01-12/04:10:45       0.001336     8.000 5.564e-08
2022-01-12/04:10:45       0.001336     11.00 5.636e-08
2022-01-12/04:10:45       0.001336     14.00 5.725e-08
2022-01-12/04:10:45       0.001336     17.00 5.797e-08
2022-01-12/04:10:45       0.001336     20.00 5.881e-08
2022-01-12/04:10:45       0.001336     23.00 5.997e-08
2022-01-12/04:10:45       0.001336     26.00 6.080e-08
2022-01-12/04:10:45       0.001336     29.00 6.204e-08
2022-01-12/04:10:45       0.001336     32.00 6.346e-08
2022-01-12/04:10:45       0.001336     35.00 6.876e-08
2022-01-12/04:10:45       0.001336     38.00 6.222e-08
2022-01-12/04:10:45       0.001336     41.00 6.123e-08
2022-01-12/04:10:45       0.001336     44.00 6.265e-08
2022-01-12/04:10:45       0.001336     47.00 6.514e-08
2022-01-12/04:10:45       0.001336     50.00 6.757e-08
2022-01-12/04:10:45       0.001336     52.00 6.843e-08
2022-01-12/04:10:45       0.001336     54.00 6.945e-08
2022-01-12/04:10:45       0.001336     56.00 7.080e-08
2022-01-12/04:10:45       0.001336     58.00 7.216e-08
2022-01-12/04:10:45       0.001336     60.00 7.335e-08
2022-01-12/04:10:45       0.001336     62.00 7.719e-08
2022-01-12/04:10:45       0.001336     64.00 8.331e-08
2022-01-12/04:10:45       0.001336     66.00 9.262e-08
2022-01-12/04:10:45       0.001336     68.00 1.079e-07
2022-01-12/04:10:45       0.001336     70.00 1.349e-07
2022-01-12/04:10:45       0.001336     72.00 1.917e-07
2022-01-12/04:10:45       0.001336     74.00 3.003e-07
2022-01-12/04:10:45       0.001336     76.00 4.995e-07
2022-01-12/04:10:45       0.001336     78.00 6.020e-07
2022-01-12/04:10:45       0.001336     80.00 5.104e-07
2022-01-12/04:10:45       0.001336     82.00 4.288e-07
2022-01-12/04:10:45       0.001336     84.00 2.641e-07
2022-01-12/04:10:45       0.001336     85.00 9.491e-08
2022-01-12/04:10:45       0.001336     86.00 5.573e-08
2022-01-12/04:10:45       0.001336     87.00     0.000
2022-01-12/04:10:45       0.001336     88.00     0.000
2022-01-12/04:10:45       0.001336     89.00     0.000
2022-01-12/04:10:45       0.001336     89.50     0.000
2022-01-12/04:10:45       0.001577     2.000 5.244e-08
2022-01-12/04:10:45       0.001577     5.000 5.315e-08
2022-01-12/04:10:45       0.001577     8.000 5.386e-08
2022-01-12/04:10:45       0.001577     11.00 5.459e-08
2022-01-12/04:10:45       0.001577     14.00 5.542e-08
2022-01-12/04:10:45       0.001577     17.00 5.626e-08
2022-01-12/04:10:45       0.001577     20.00 5.705e-08
2022-01-12/04:10:45       0.001577     23.00 5.786e-08
2022-01-12/04:10:45       0.001577     26.00 5.883e-08
2022-01-12/04:10:45       0.001577     29.00 5.981e-08
2022-01-12/04:10:45       0.001577     32.00 6.082e-08
2022-01-12/04:10:45       0.001577     35.00 6.395e-08
2022-01-12/04:10:45       0.001577     38.00 6.369e-08
2022-01-12/04:10:45       0.001577     41.00 6.783e-08
2022-01-12/04:10:45       0.001577     44.00 6.079e-08
2022-01-12/04:10:45       0.001577     47.00 6.026e-08
2022-01-12/04:10:45       0.001577     50.00 6.254e-08
2022-01-12/04:10:45       0.001577     52.00 6.460e-08
2022-01-12/04:10:45       0.001577     54.00 6.642e-08
2022-01-12/04:10:45       0.001577     56.00 6.800e-08
2022-01-12/04:10:45       0.001577     58.00 7.021e-08
2022-01-12/04:10:45       0.001577     60.00 7.303e-08
2022-01-12/04:10:45       0.001577     62.00 7.557e-08
2022-01-12/04:10:45       0.001577     64.00 8.078e-08
2022-01-12/04:10:45       0.001577     66.00 8.941e-08
2022-01-12/04:10:45       0.001577     68.00 1.031e-07
2022-01-12/04:10:45       0.001577     70.00 1.266e-07
2022-01-12/04:10:45       0.001577     72.00 1.711e-07
2022-01-12/04:10:45       0.001577     74.00 2.657e-07
2022-01-12/04:10:45       0.001577     76.00 4.531e-07
2022-01-12/04:10:45       0.001577     78.00 7.155e-07
2022-01-12/04:10:45       0.001577     80.00 6.363e-07
2022-01-12/04:10:45       0.001577     82.00 5.089e-07
2022-01-12/04:10:45       0.001577     84.00 3.517e-07
2022-01-12/04:10:45       0.001577     85.00 1.043e-07
2022-01-12/04:10:45       0.001577     86.00 4.971e-08
2022-01-12/04:10:45       0.001577     87.00 4.756e-09
2022-01-12/04:10:45       0.001577     88.00     0.000
2022-01-12/04:10:45       0.001577     89.00     0.000
2022-01-12/04:10:45       0.001577     89.50     0.000
2022-01-12/04:10:45       0.001862     2.000 5.039e-08
2022-01-12/04:10:45       0.001862     5.000 5.102e-08
2022-01-12/04:10:45       0.001862     8.000 5.172e-08
2022-01-12/04:10:45       0.001862     11.00 5.239e-08
2022-01-12/04:10:45       0.001862     14.00 5.315e-08
2022-01-12/04:10:45       0.001862     17.00 5.391e-08
2022-01-12/04:10:45       0.001862     20.00 5.479e-08
2022-01-12/04:10:45       0.001862     23.00 5.591e-08
2022-01-12/04:10:45       0.001862     26.00 5.684e-08
2022-01-12/04:10:45       0.001862     29.00 5.772e-08
2022-01-12/04:10:45       0.001862     32.00 5.853e-08
2022-01-12/04:10:45       0.001862     35.00 5.951e-08
2022-01-12/04:10:45       0.001862     38.00 6.054e-08
2022-01-12/04:10:45       0.001862     41.00 6.165e-08
2022-01-12/04:10:45       0.001862     44.00 6.321e-08
2022-01-12/04:10:45       0.001862     47.00 6.321e-08
2022-01-12/04:10:45       0.001862     50.00 5.842e-08
2022-01-12/04:10:45       0.001862     52.00 5.939e-08
2022-01-12/04:10:45       0.001862     54.00 6.153e-08
2022-01-12/04:10:45       0.001862     56.00 6.395e-08
2022-01-12/04:10:45       0.001862     58.00 6.640e-08
2022-01-12/04:10:45       0.001862     60.00 6.948e-08
2022-01-12/04:10:45       0.001862     62.00 7.394e-08
2022-01-12/04:10:45       0.001862     64.00 7.872e-08
2022-01-12/04:10:45       0.001862     66.00 8.641e-08
2022-01-12/04:10:45       0.001862     68.00 9.915e-08
2022-01-12/04:10:45       0.001862     70.00 1.204e-07
2022-01-12/04:10:45       0.001862     72.00 1.583e-07
2022-01-12/04:10:45       0.001862     74.00 2.347e-07
2022-01-12/04:10:45       0.001862     76.00 3.960e-07
2022-01-12/04:10:45       0.001862     78.00 7.155e-07
2022-01-12/04:10:45       0.001862     80.00 8.483e-07
2022-01-12/04:10:45       0.001862     82.00 6.412e-07
2022-01-12/04:10:45       0.001862     84.00 4.179e-07
2022-01-12/04:10:45       0.001862     85.00 2.433e-07
2022-01-12/04:10:45       0.001862     86.00 3.825e-08
2022-01-12/04:10:45       0.001862     87.00 8.963e-09
2022-01-12/04:10:45       0.001862     88.00     0.000
2022-01-12/04:10:45       0.001862     89.00     0.000
2022-01-12/04:10:45       0.001862     89.50     0.000
2022-01-12/04:10:45       0.002198     2.000 7.918e-08
2022-01-12/04:10:45       0.002198     5.000 7.942e-08
2022-01-12/04:10:45       0.002198     8.000 7.907e-08
2022-01-12/04:10:45       0.002198     11.00 7.770e-08
2022-01-12/04:10:45       0.002198     14.00 7.517e-08
2022-01-12/04:10:45       0.002198     17.00 7.033e-08
2022-01-12/04:10:45       0.002198     20.00 5.838e-08
2022-01-12/04:10:45       0.002198     23.00 5.318e-08
2022-01-12/04:10:45       0.002198     26.00 5.425e-08
2022-01-12/04:10:45       0.002198     29.00 5.502e-08
2022-01-12/04:10:45       0.002198     32.00 5.611e-08
2022-01-12/04:10:45       0.002198     35.00 5.724e-08
