Time                             Mshell         energy           flux
2022-01-12/01:08:45          11.94     1.129 1.040e+08
2022-01-12/01:08:45          11.94     1.406 6.451e+07
2022-01-12/01:08:45          11.94     1.751 4.001e+07
2022-01-12/01:08:45          11.94     2.180 3.917e+07
2022-01-12/01:08:45          11.94     2.715 3.246e+07
2022-01-12/01:08:45          11.94     3.375 2.224e+07
2022-01-12/01:08:45          11.94     4.202 1.383e+07
2022-01-12/01:08:45          11.94     5.232 9.019e+06
2022-01-12/01:08:45          11.94     6.521 5.985e+06
2022-01-12/01:08:45          11.94     8.126 4.813e+06
2022-01-12/01:08:45          11.94     10.11 3.512e+06
2022-01-12/01:08:45          11.94     12.59 3.266e+06
2022-01-12/01:08:45          11.94     15.68 2.262e+06
2022-01-12/01:08:45          11.94     19.53 1.705e+06
2022-01-12/01:08:45          11.94     24.32 1.198e+06
2022-01-12/01:08:45          11.94     39.23 9.528e+05
2022-01-12/01:08:45          11.94     46.73 6.567e+05
2022-01-12/01:08:45          11.94     56.30 4.187e+05
2022-01-12/01:08:45          11.94     67.84 2.718e+05
2022-01-12/01:08:45          11.94     81.77 1.825e+05
2022-01-12/01:08:45          11.94     98.36 1.375e+05
2022-01-12/01:08:45          11.94     118.6 1.104e+05
2022-01-12/01:08:45          11.94     142.9 8.270e+04
2022-01-12/01:08:45          11.94     171.8 6.107e+04
2022-01-12/01:08:45          11.94     206.7 4.892e+04
2022-01-12/01:08:45          11.94     247.6 3.783e+04
2022-01-12/01:08:45          11.94     295.9 2.535e+04
2022-01-12/01:08:45          11.94     353.2 1.691e+04
2022-01-12/01:08:45          11.94     421.5 1.158e+04
2022-01-12/01:08:45          11.94     504.2     8184.
2022-01-12/01:08:45          11.94     605.4     5057.
2022-01-12/01:08:45          11.94     731.8     3539.
2022-01-12/01:08:45          11.94     972.3     1781.
2022-01-12/01:09:15          11.93   0.03075     0.000
2022-01-12/01:09:15          11.93   0.03242     0.000
2022-01-12/01:09:15          11.93   0.04127     0.000
2022-01-12/01:09:15          11.93   0.05200     0.000
2022-01-12/01:09:15          11.93   0.06481     0.000
2022-01-12/01:09:15          11.93   0.08088     0.000
2022-01-12/01:09:15          11.93    0.1005     0.000
2022-01-12/01:09:15          11.93    0.1256     0.000
2022-01-12/01:09:15          11.93    0.1565     0.000
2022-01-12/01:09:15          11.93    0.1950 1.463e+07
2022-01-12/01:09:15          11.93    0.2432 1.154e+08
2022-01-12/01:09:15          11.93    0.3030 1.965e+08
2022-01-12/01:09:15          11.93    0.3776 1.962e+08
2022-01-12/01:09:15          11.93    0.4700 1.552e+08
2022-01-12/01:09:15          11.93    0.5855 1.294e+08
2022-01-12/01:09:15          11.93    0.7291 9.243e+07
2022-01-12/01:09:15          11.93    0.9078 6.195e+07
2022-01-12/01:09:15          11.93     1.129 3.885e+07
2022-01-12/01:09:15          11.93     1.406 2.319e+07
2022-01-12/01:09:15          11.93     1.751 1.407e+07
2022-01-12/01:09:15          11.93     2.180 2.473e+07
2022-01-12/01:09:15          11.93     2.715 2.086e+07
2022-01-12/01:09:15          11.93     3.375 1.382e+07
2022-01-12/01:09:15          11.93     4.202 9.291e+06
2022-01-12/01:09:15          11.93     5.232 5.618e+06
2022-01-12/01:09:15          11.93     6.521 3.471e+06
2022-01-12/01:09:15          11.93     8.126 3.619e+06
2022-01-12/01:09:15          11.93     10.11 2.852e+06
2022-01-12/01:09:15          11.93     12.59 2.823e+06
2022-01-12/01:09:15          11.93     15.68 2.062e+06
2022-01-12/01:09:15          11.93     19.53 1.778e+06
2022-01-12/01:09:15          11.93     24.32 1.316e+06
2022-01-12/01:09:15          11.93     39.23 1.141e+06
2022-01-12/01:09:15          11.93     46.73 7.726e+05
2022-01-12/01:09:15          11.93     56.30 5.300e+05
2022-01-12/01:09:15          11.93     67.84 3.458e+05
2022-01-12/01:09:15          11.93     81.77 2.299e+05
2022-01-12/01:09:15          11.93     98.36 1.740e+05
2022-01-12/01:09:15          11.93     118.6 1.411e+05
2022-01-12/01:09:15          11.93     142.9 1.056e+05
2022-01-12/01:09:15          11.93     171.8 7.907e+04
2022-01-12/01:09:15          11.93     206.7 6.114e+04
2022-01-12/01:09:15          11.93     247.6 5.118e+04
2022-01-12/01:09:15          11.93     295.9 3.240e+04
2022-01-12/01:09:15          11.93     353.2 1.830e+04
2022-01-12/01:09:15          11.93     421.5 1.237e+04
2022-01-12/01:09:15          11.93     504.2     8455.
2022-01-12/01:09:15          11.93     605.4     6572.
2022-01-12/01:09:15          11.93     731.8     4618.
2022-01-12/01:09:15          11.93     972.3     2381.
2022-01-12/01:09:45          11.93   0.03075     0.000
2022-01-12/01:09:45          11.93   0.03242     0.000
2022-01-12/01:09:45          11.93   0.04127     0.000
2022-01-12/01:09:45          11.93   0.05200     0.000
2022-01-12/01:09:45          11.93   0.06481     0.000
2022-01-12/01:09:45          11.93   0.08088     0.000
2022-01-12/01:09:45          11.93    0.1005     0.000
2022-01-12/01:09:45          11.93    0.1256     0.000
2022-01-12/01:09:45          11.93    0.1565     0.000
2022-01-12/01:09:45          11.93    0.1950     0.000
2022-01-12/01:09:45          11.93    0.2432 1.094e+08
2022-01-12/01:09:45          11.93    0.3030 1.915e+08
2022-01-12/01:09:45          11.93    0.3776 1.999e+08
2022-01-12/01:09:45          11.93    0.4700 1.631e+08
2022-01-12/01:09:45          11.93    0.5855 1.337e+08
2022-01-12/01:09:45          11.93    0.7291 9.447e+07
2022-01-12/01:09:45          11.93    0.9078 6.296e+07
2022-01-12/01:09:45          11.93     1.129 3.942e+07
2022-01-12/01:09:45          11.93     1.406 2.445e+07
2022-01-12/01:09:45          11.93     1.751 1.429e+07
2022-01-12/01:09:45          11.93     2.180 3.308e+07
2022-01-12/01:09:45          11.93     2.715 2.719e+07
2022-01-12/01:09:45          11.93     3.375 1.853e+07
2022-01-12/01:09:45          11.93     4.202 1.225e+07
2022-01-12/01:09:45          11.93     5.232 8.108e+06
2022-01-12/01:09:45          11.93     6.521 5.193e+06
2022-01-12/01:09:45          11.93     8.126 4.387e+06
2022-01-12/01:09:45          11.93     10.11 3.341e+06
2022-01-12/01:09:45          11.93     12.59 3.053e+06
2022-01-12/01:09:45          11.93     15.68 2.726e+06
2022-01-12/01:09:45          11.93     19.53 2.132e+06
2022-01-12/01:09:45          11.93     24.32 1.366e+06
2022-01-12/01:09:45          11.93     39.23 1.279e+06
2022-01-12/01:09:45          11.93     46.73 8.223e+05
2022-01-12/01:09:45          11.93     56.30 5.685e+05
2022-01-12/01:09:45          11.93     67.84 3.569e+05
2022-01-12/01:09:45          11.93     81.77 2.391e+05
2022-01-12/01:09:45          11.93     98.36 1.877e+05
2022-01-12/01:09:45          11.93     118.6 1.323e+05
2022-01-12/01:09:45          11.93     142.9 9.305e+04
2022-01-12/01:09:45          11.93     171.8 6.764e+04
2022-01-12/01:09:45          11.93     206.7 5.440e+04
2022-01-12/01:09:45          11.93     247.6 4.694e+04
2022-01-12/01:09:45          11.93     295.9 3.093e+04
2022-01-12/01:09:45          11.93     353.2 1.855e+04
2022-01-12/01:09:45          11.93     421.5 1.179e+04
2022-01-12/01:09:45          11.93     504.2     7631.
2022-01-12/01:09:45          11.93     605.4     5449.
2022-01-12/01:09:45          11.93     731.8     3912.
2022-01-12/01:09:45          11.93     972.3     2263.
2022-01-12/01:10:15          11.93   0.03075     0.000
2022-01-12/01:10:15          11.93   0.03242     0.000
2022-01-12/01:10:15          11.93   0.04127     0.000
2022-01-12/01:10:15          11.93   0.05200     0.000
2022-01-12/01:10:15          11.93   0.06481     0.000
2022-01-12/01:10:15          11.93   0.08088     0.000
2022-01-12/01:10:15          11.93    0.1005     0.000
2022-01-12/01:10:15          11.93    0.1256     0.000
2022-01-12/01:10:15          11.93    0.1565     0.000
2022-01-12/01:10:15          11.93    0.1950 1.057e+07
2022-01-12/01:10:15          11.93    0.2432 1.128e+08
2022-01-12/01:10:15          11.93    0.3030 1.931e+08
2022-01-12/01:10:15          11.93    0.3776 1.926e+08
2022-01-12/01:10:15          11.93    0.4700 1.490e+08
2022-01-12/01:10:15          11.93    0.5855 1.155e+08
2022-01-12/01:10:15          11.93    0.7291 7.826e+07
2022-01-12/01:10:15          11.93    0.9078 5.014e+07
2022-01-12/01:10:15          11.93     1.129 3.150e+07
2022-01-12/01:10:15          11.93     1.406 1.894e+07
2022-01-12/01:10:15          11.93     1.751 1.121e+07
2022-01-12/01:10:15          11.93     2.180 2.664e+07
2022-01-12/01:10:15          11.93     2.715 2.266e+07
2022-01-12/01:10:15          11.93     3.375 1.528e+07
2022-01-12/01:10:15          11.93     4.202 9.910e+06
2022-01-12/01:10:15          11.93     5.232 6.864e+06
2022-01-12/01:10:15          11.93     6.521 6.192e+06
2022-01-12/01:10:15          11.93     8.126 5.696e+06
2022-01-12/01:10:15          11.93     10.11 4.551e+06
2022-01-12/01:10:15          11.93     12.59 3.647e+06
2022-01-12/01:10:15          11.93     15.68 3.031e+06
2022-01-12/01:10:15          11.93     19.53 2.589e+06
2022-01-12/01:10:15          11.93     24.32 1.904e+06
2022-01-12/01:10:15          11.93     39.23 1.976e+06
2022-01-12/01:10:15          11.93     46.73 1.443e+06
2022-01-12/01:10:15          11.93     56.30 1.084e+06
2022-01-12/01:10:15          11.93     67.84 7.869e+05
2022-01-12/01:10:15          11.93     81.77 5.882e+05
2022-01-12/01:10:15          11.93     98.36 4.827e+05
2022-01-12/01:10:15          11.93     118.6 3.457e+05
2022-01-12/01:10:15          11.93     142.9 2.290e+05
2022-01-12/01:10:15          11.93     171.8 1.716e+05
2022-01-12/01:10:15          11.93     206.7 1.384e+05
2022-01-12/01:10:15          11.93     247.6 1.257e+05
2022-01-12/01:10:15          11.93     295.9 8.689e+04
2022-01-12/01:10:15          11.93     353.2 5.139e+04
2022-01-12/01:10:15          11.93     421.5 2.879e+04
2022-01-12/01:10:15          11.93     504.2 1.736e+04
2022-01-12/01:10:15          11.93     605.4 1.068e+04
2022-01-12/01:10:15          11.93     731.8     7645.
2022-01-12/01:10:15          11.93     972.3     5286.
2022-01-12/01:10:45          11.92   0.03075     0.000
2022-01-12/01:10:45          11.92   0.03242     0.000
2022-01-12/01:10:45          11.92   0.04127     0.000
2022-01-12/01:10:45          11.92   0.05200     0.000
2022-01-12/01:10:45          11.92   0.06481     0.000
2022-01-12/01:10:45          11.92   0.08088     0.000
2022-01-12/01:10:45          11.92    0.1005     0.000
2022-01-12/01:10:45          11.92    0.1256     0.000
2022-01-12/01:10:45          11.92    0.1565     0.000
2022-01-12/01:10:45          11.92    0.1950     0.000
2022-01-12/01:10:45          11.92    0.2432 1.325e+08
2022-01-12/01:10:45          11.92    0.3030 2.248e+08
2022-01-12/01:10:45          11.92    0.3776 2.225e+08
2022-01-12/01:10:45          11.92    0.4700 1.698e+08
2022-01-12/01:10:45          11.92    0.5855 1.309e+08
2022-01-12/01:10:45          11.92    0.7291 9.075e+07
2022-01-12/01:10:45          11.92    0.9078 5.821e+07
2022-01-12/01:10:45          11.92     1.129 3.696e+07
2022-01-12/01:10:45          11.92     1.406 2.210e+07
2022-01-12/01:10:45          11.92     1.751 1.244e+07
2022-01-12/01:10:45          11.92     2.180 2.495e+07
2022-01-12/01:10:45          11.92     2.715 2.221e+07
2022-01-12/01:10:45          11.92     3.375 1.534e+07
2022-01-12/01:10:45          11.92     4.202 9.871e+06
2022-01-12/01:10:45          11.92     5.232 5.963e+06
2022-01-12/01:10:45          11.92     6.521 4.806e+06
2022-01-12/01:10:45          11.92     8.126 4.438e+06
2022-01-12/01:10:45          11.92     10.11 3.701e+06
2022-01-12/01:10:45          11.92     12.59 3.234e+06
2022-01-12/01:10:45          11.92     15.68 2.573e+06
2022-01-12/01:10:45          11.92     19.53 1.825e+06
2022-01-12/01:10:45          11.92     24.32 1.494e+06
2022-01-12/01:10:45          11.92     39.23 1.351e+06
2022-01-12/01:10:45          11.92     46.73 8.946e+05
2022-01-12/01:10:45          11.92     56.30 5.891e+05
2022-01-12/01:10:45          11.92     67.84 3.916e+05
2022-01-12/01:10:45          11.92     81.77 2.748e+05
2022-01-12/01:10:45          11.92     98.36 2.283e+05
2022-01-12/01:10:45          11.92     118.6 1.481e+05
2022-01-12/01:10:45          11.92     142.9 9.148e+04
2022-01-12/01:10:45          11.92     171.8 6.859e+04
2022-01-12/01:10:45          11.92     206.7 5.655e+04
2022-01-12/01:10:45          11.92     247.6 4.924e+04
2022-01-12/01:10:45          11.92     295.9 3.274e+04
2022-01-12/01:10:45          11.92     353.2 2.060e+04
2022-01-12/01:10:45          11.92     421.5 1.149e+04
2022-01-12/01:10:45          11.92     504.2     6456.
2022-01-12/01:10:45          11.92     605.4     4068.
2022-01-12/01:10:45          11.92     731.8     2932.
2022-01-12/01:10:45          11.92     972.3     1725.
2022-01-12/01:11:15          11.92   0.03075     0.000
2022-01-12/01:11:15          11.92   0.03242     0.000
2022-01-12/01:11:15          11.92   0.04127     0.000
2022-01-12/01:11:15          11.92   0.05200     0.000
2022-01-12/01:11:15          11.92   0.06481     0.000
2022-01-12/01:11:15          11.92   0.08088     0.000
2022-01-12/01:11:15          11.92    0.1005     0.000
2022-01-12/01:11:15          11.92    0.1256     0.000
2022-01-12/01:11:15          11.92    0.1565     0.000
2022-01-12/01:11:15          11.92    0.1950 9.844e+06
2022-01-12/01:11:15          11.92    0.2432 1.491e+08
2022-01-12/01:11:15          11.92    0.3030 2.583e+08
2022-01-12/01:11:15          11.92    0.3776 2.617e+08
2022-01-12/01:11:15          11.92    0.4700 2.157e+08
2022-01-12/01:11:15          11.92    0.5855 2.029e+08
2022-01-12/01:11:15          11.92    0.7291 1.484e+08
2022-01-12/01:11:15          11.92    0.9078 9.748e+07
2022-01-12/01:11:15          11.92     1.129 6.068e+07
2022-01-12/01:11:15          11.92     1.406 3.801e+07
2022-01-12/01:11:15          11.92     1.751 2.245e+07
2022-01-12/01:11:15          11.92     2.180 3.497e+07
2022-01-12/01:11:15          11.92     2.715 2.767e+07
2022-01-12/01:11:15          11.92     3.375 1.930e+07
2022-01-12/01:11:15          11.92     4.202 1.244e+07
2022-01-12/01:11:15          11.92     5.232 8.524e+06
2022-01-12/01:11:15          11.92     6.521 5.350e+06
2022-01-12/01:11:15          11.92     8.126 4.846e+06
2022-01-12/01:11:15          11.92     10.11 3.906e+06
2022-01-12/01:11:15          11.92     12.59 3.705e+06
2022-01-12/01:11:15          11.92     15.68 2.663e+06
2022-01-12/01:11:15          11.92     19.53 2.101e+06
2022-01-12/01:11:15          11.92     24.32 1.458e+06
2022-01-12/01:11:15          11.92     39.23 1.339e+06
2022-01-12/01:11:15          11.92     46.73 9.656e+05
2022-01-12/01:11:15          11.92     56.30 6.090e+05
2022-01-12/01:11:15          11.92     67.84 3.830e+05
2022-01-12/01:11:15          11.92     81.77 2.671e+05
2022-01-12/01:11:15          11.92     98.36 2.004e+05
2022-01-12/01:11:15          11.92     118.6 1.428e+05
2022-01-12/01:11:15          11.92     142.9 8.995e+04
2022-01-12/01:11:15          11.92     171.8 6.866e+04
2022-01-12/01:11:15          11.92     206.7 5.902e+04
2022-01-12/01:11:15          11.92     247.6 4.998e+04
2022-01-12/01:11:15          11.92     295.9 3.543e+04
2022-01-12/01:11:15          11.92     353.2 2.339e+04
2022-01-12/01:11:15          11.92     421.5 1.291e+04
2022-01-12/01:11:15          11.92     504.2     7505.
2022-01-12/01:11:15          11.92     605.4     4100.
2022-01-12/01:11:15          11.92     731.8     2788.
2022-01-12/01:11:15          11.92     972.3     1742.
2022-01-12/01:11:45          11.92   0.03075     0.000
2022-01-12/01:11:45          11.92   0.03242     0.000
2022-01-12/01:11:45          11.92   0.04127     0.000
2022-01-12/01:11:45          11.92   0.05200     0.000
2022-01-12/01:11:45          11.92   0.06481     0.000
2022-01-12/01:11:45          11.92   0.08088     0.000
2022-01-12/01:11:45          11.92    0.1005     0.000
2022-01-12/01:11:45          11.92    0.1256     0.000
2022-01-12/01:11:45          11.92    0.1565     0.000
2022-01-12/01:11:45          11.92    0.1950 4.158e+07
2022-01-12/01:11:45          11.92    0.2432 5.430e+08
2022-01-12/01:11:45          11.92    0.3030 8.645e+08
2022-01-12/01:11:45          11.92    0.3776 7.679e+08
2022-01-12/01:11:45          11.92    0.4700 5.634e+08
2022-01-12/01:11:45          11.92    0.5855 3.851e+08
2022-01-12/01:11:45          11.92    0.7291 2.517e+08
2022-01-12/01:11:45          11.92    0.9078 1.605e+08
2022-01-12/01:11:45          11.92     1.129 1.037e+08
2022-01-12/01:11:45          11.92     1.406 6.656e+07
2022-01-12/01:11:45          11.92     1.751 4.188e+07
2022-01-12/01:11:45          11.92     2.180 5.428e+07
2022-01-12/01:11:45          11.92     2.715 3.944e+07
2022-01-12/01:11:45          11.92     3.375 2.787e+07
2022-01-12/01:11:45          11.92     4.202 1.960e+07
2022-01-12/01:11:45          11.92     5.232 1.389e+07
2022-01-12/01:11:45          11.92     6.521 9.890e+06
2022-01-12/01:11:45          11.92     8.126 7.154e+06
2022-01-12/01:11:45          11.92     10.11 5.055e+06
